Track name;Time;Displacement X Reference Frame;Displacement Y Reference Frame;Displacement Z Reference Frame;Position X Reference Frame;Position Y Reference Frame;Position Z Reference Frame;Velocity Angle X Reference Frame;Velocity Angle Y Reference Frame;Velocity Angle Z Reference Frame
2od_B2EON;70;15,19;8,63;1,48;27,81;59,06;-53,74;102,86;103,53;18,84
2od_B2Skin;70;-0,58;7,43;6,55;41,59;76,83;-55,42;90;90;90
2od_C1EON;70;-30,05;7,97;-16,84;-61,07;1,32;-58,34;102,06;159,7;73,91
2od_C1Skin;70;-24,59;-5;-9,2;-72,66;8,62;-50,94;90,79;165,4;75,42
2od_C2EON;70;-19,69;18,76;-0,29;-79,67;-2,3;-63,5;86,88;122,74;147,08
2od_C2Skin;70;-14,11;3,3;0,49;-29,69;15,4;-25,44;90;90;90
2od_D1EON;70;26,31;24,08;3,99;55,37;24,51;-62,04;33,83;114,71;111,58
2od_D1Skin;70;1,3;11,54;8,31;48,08;26,78;-40,48;90;90;90
2od_D2EON;70;17,3;26,1;-1,29;56,77;9,54;-66,79;99,56;123,46;144,85
2od_D2Skin;70;11,63;10,31;-2,53;71,88;15,23;-70,81;106,13;87,3;16,36
2od_E1EON;70;-24;39,4;2,27;-74,83;-8,23;-58,78;89,22;165,65;75,67
2od_E1Skin;70;-20,21;6,76;4,81;-27,21;-50,53;-28,73;45,87;79,73;45,95
2od_E2EON;70;-8,89;34,91;12,38;-69,12;-16,95;-61,68;91,68;165,18;75,28
2od_E2Skin;70;-1,29;21,31;12,51;-67,01;-17,07;-45,27;152,85;62,92;88,11
2od_F1EON;70;15,07;26,13;-11,38;48,42;-21,77;-65,67;52,15;141,59;84,36
2od_F1Skin;70;20,23;21,19;-5,75;55,62;-14,72;-47,78;90;90;90
2od_F2EON;70;20,78;37,19;-17,29;51,26;15,91;-60,18;138,03;127,33;73,62
2od_F2Skin;70;4,79;21,75;14,5;30,77;-50,05;-38,66;32,37;62,21;105,25
2od_A1EON;71;-44,43;-4,63;7,66;-56,63;54,81;-51,96;47,47;137,15;85,72
2od_A1Skin;71;7,99;16,29;15,37;-40,81;67,31;-46,36;162,55;102,07;77,57
2od_A2EON;71;-33,4;8,99;-6,09;-46,98;34,17;-48,27;104,56;142,87;56,71
2od_A2Skin;71;-19,63;-1,06;14,05;-67,89;75,21;-51,13;82;17,64;105,62
2od_B1EON;71;7,78;-1,68;22,13;44,06;51,98;-48,39;42,44;132,31;87,21
2od_B1Skin;71;3,42;28,78;2,46;56,39;115,59;-80,47;115,34;60,73;40,52
2od_B2EON;71;14,91;7,74;1,76;27,54;58,16;-53,46;9,39;91,06;99,33
2od_B2Skin;71;-0,58;7,43;6,55;41,59;76,83;-55,42;85,86;165,63;76,26
2od_C1EON;71;-30,42;6,31;-16,35;-61,44;-0,34;-57,85;102,06;159,7;73,91
2od_C1Skin;71;-24,59;-5;-9,2;-72,66;8,62;-50,94;52,41;91,08;37,61
2od_C2EON;71;-19,39;15,75;-4,97;-79,37;-5,31;-68,18;103,08;123,49;143,4
2od_C2Skin;71;-14,11;3,3;0,49;-29,69;15,4;-25,44;90;90;90
2od_D1EON;71;27,72;23,66;2,81;56,78;24,09;-63,22;41,53;102,93;128,62
2od_D1Skin;71;1,3;11,54;8,31;48,08;26,78;-40,48;90;90;90
2od_D2EON;71;16,07;25,14;-0,83;55,54;8,58;-66,33;168,61;94,1;79,39
2od_D2Skin;71;11,63;10,31;-2,53;71,88;15,23;-70,81;99,65;16,03;102,68
2od_E1EON;71;-23,97;36,91;2,91;-74,79;-10,72;-58,14;89,22;165,65;75,67
2od_E1Skin;71;-17,37;7,4;7,3;-24,38;-49,89;-26,24;42,26;80,4;49,35
2od_E2EON;71;-9,18;33,5;12,79;-69,41;-18,35;-61,27;141,9;51,94;91,49
2od_E2Skin;71;-2,09;21,64;12,55;-67,81;-16,73;-45,22;152,85;62,92;88,11
2od_F1EON;71;17,09;24,92;-11,41;50,44;-22,99;-65,7;18,47;107,83;94,67
2od_F1Skin;71;20,23;21,19;-5,75;55,62;-14,72;-47,78;112,68;77,38;26,3
2od_F2EON;71;18,16;37,2;-16,85;48,64;15,92;-59,74;161,5;72,13;85,34
2od_F2Skin;71;4,79;21,75;14,5;30,77;-50,05;-38,66;26,4;107,35;70,74
2od_A1EON;72;-44,55;-4,49;7,65;-56,76;54,94;-51,98;104,21;158,12;73,7
2od_A1Skin;72;7,99;16,29;15,37;-40,81;67,31;-46,36;91,66;14,28;104,18
2od_A2EON;72;-33,43;7,85;-5,79;-47,02;33,03;-47,97;71,27;158,25;79,33
2od_A2Skin;72;-19,41;0,47;13,62;-67,67;76,75;-51,57;82;17,64;105,62
2od_B1EON;72;6,92;-3,25;22,68;43,19;50,42;-47,83;95,28;163,82;74,74
2od_B1Skin;72;1,4;31,35;5,28;54,37;118,16;-77,65;118,2;62,2;41,6
2od_B2EON;72;16,21;8,61;1,32;28,84;59,04;-53,91;32,38;62,2;105,25
2od_B2Skin;72;-0,5;6,36;6,81;41,67;75,76;-55,16;85,86;165,63;76,26
2od_C1EON;72;-30,25;7,07;-16,58;-61,27;0,42;-58,07;77,95;20,3;106,09
2od_C1Skin;72;-21,72;-5,09;-5,47;-69,79;8,53;-47,22;52,41;91,08;37,61
2od_C2EON;72;-20,93;15,73;-4,7;-80,91;-5,33;-67,91;170,22;90,66;80,24
2od_C2Skin;72;-14,11;3,3;0,49;-29,69;15,4;-25,44;90;90;90
2od_D1EON;72;27,72;23,66;2,81;56,78;24,09;-63,22;90;90;90
2od_D1Skin;72;1,3;11,54;8,31;48,08;26,78;-40,48;101,49;107,71;21,32
2od_D2EON;72;15,53;25,97;-0,95;55,01;9,41;-66,46;116,57;28,18;98,72
2od_D2Skin;72;11,26;12,41;-3,01;71,52;17,33;-71,29;99,65;16,03;102,68
2od_E1EON;72;-24;39,23;2,31;-74,83;-8,4;-58,74;90,79;14,35;104,33
2od_E1Skin;72;-17,37;7,4;7,3;-24,38;-49,89;-26,24;90;90;90
2od_E2EON;72;-10,41;36,1;12,33;-70,64;-15,76;-61,73;129;39,49;95,31
2od_E2Skin;72;-2,3;21,82;12,54;-68,02;-16,55;-45,23;139,38;49,47;92,25
2od_F1EON;72;19,08;24,84;-11,72;52,43;-23,07;-66,01;36,08;58,49;105,75
2od_F1Skin;72;18,87;21,97;-2,58;54,25;-13,95;-44,62;116,13;78,65;28,84
2od_F2EON;72;18,05;38,07;-17,05;48,53;16,8;-59,94;96,95;14,99;103,22
2od_F2Skin;72;7,1;20,98;15,35;33,08;-50,82;-37,8;26,4;107,35;70,74
2od_A1EON;73;-45,2;-7,57;8,55;-57,41;51,87;-51,07;77,21;147,69;60,89
2od_A1Skin;73;7,94;17,88;14,97;-40,86;68,91;-46,76;91,66;14,28;104,18
2od_A2EON;73;-32,61;6,73;-5,63;-46,2;31,91;-47,82;67,51;155,27;80,25
2od_A2Skin;73;-19,41;0,47;13,62;-67,67;76,75;-51,57;90;90;90
2od_B1EON;73;7,65;-3,06;22,51;43,93;50,6;-48,01;40,3;130,22;87,85
2od_B1Skin;73;1,54;30,64;5,44;54,5;117,45;-77,49;79,2;163,41;77,56
2od_B2EON;73;16,24;8,47;1,35;28,86;58,9;-53,87;129,54;64,8;49,98
2od_B2Skin;73;-0,5;6,36;6,81;41,67;75,76;-55,16;85,86;165,63;76,26
2od_C1EON;73;-30,25;7,07;-16,58;-61,27;0,42;-58,07;90;90;90
2od_C1Skin;73;-21,72;-5,09;-5,47;-69,79;8,53;-47,22;90;90;90
2od_C2EON;73;-20,93;15,73;-4,7;-80,91;-5,33;-67,91;170,22;90,66;80,24
2od_C2Skin;73;-14,11;3,3;0,49;-29,69;15,4;-25,44;90;90;90
2od_D1EON;73;27,72;23,66;2,81;56,78;24,09;-63,22;90;90;90
2od_D1Skin;73;0,53;10,37;11,88;47,31;25,61;-36,91;101,49;107,71;21,32
2od_D2EON;73;14,93;27,38;-1,22;54,41;10,82;-66,72;123,98;88,52;34,02
2od_D2Skin;73;11,26;12,41;-3,01;71,52;17,33;-71,29;90;90;90
2od_E1EON;73;-23,99;38,66;2,46;-74,82;-8,97;-58,59;155,69;65,87;87,21
2od_E1Skin;73;-17,37;7,4;7,3;-24,38;-49,89;-26,24;170,71;87,57;81,03
2od_E2EON;73;-11,13;35,89;12,5;-71,35;-15,96;-61,56;107,14;73,89;23,88
2od_E2Skin;73;-2,3;21,82;12,54;-68,02;-16,55;-45,23;170,68;88,37;80,82
2od_F1EON;73;19,01;26,16;-12,05;52,36;-21,75;-66,34;50,89;44,04;106,98
2od_F1Skin;73;18,61;21,92;-2,52;53,99;-14;-44,56;164,13;100,22;77,98
2od_F2EON;73;18,14;37,34;-16,88;48,62;16,07;-59,77;83,05;165,01;76,79
2od_F2Skin;73;7,1;20,98;15,35;33,08;-50,82;-37,8;164,82;99,37;78,16
2od_A1EON;74;-43,8;-7,38;9,31;-56;52,06;-50,31;56,89;63,94;44,51
2od_A1Skin;74;7,94;17,88;14,97;-40,86;68,91;-46,76;170,69;88,25;80,85
2od_A2EON;74;-32,95;6,72;-5,58;-46,54;31,9;-47,76;161,45;103,32;77,31
2od_A2Skin;74;-19,41;0,47;13,62;-67,67;76,75;-51,57;98,44;71,44;20,52
2od_B1EON;74;8,27;-4,39;22,75;44,55;49,27;-47,77;52,31;141,73;84,32
2od_B1Skin;74;1,54;30,64;5,44;54,5;117,45;-77,49;79,2;163,41;77,56
2od_B2EON;74;14,15;9,99;3,4;26,77;60,42;-51,82;111,02;59,55;38,38
2od_B2Skin;74;-0,47;5,93;6,92;41,7;75,32;-55,05;22,45;112,17;93,38
2od_C1EON;74;-30,25;7,07;-16,58;-61,27;0,42;-58,07;51,88;141,33;84,44
2od_C1Skin;74;-21,72;-5,09;-5,47;-69,79;8,53;-47,22;90;90;90
2od_C2EON;74;-21,7;15,73;-4,57;-81,68;-5,34;-67,78;134,46;44,7;93,72
2od_C2Skin;74;-14,11;3,3;0,49;-29,69;15,4;-25,44;90;90;90
2od_D1EON;74;27,72;23,66;2,81;56,78;24,09;-63,22;98,36;162,15;74,34
2od_D1Skin;74;0,53;10,37;11,88;47,31;25,61;-36,91;90;90;90
2od_D2EON;74;13,17;26,08;2,55;52,64;9,52;-62,95;114,18;110,33;32,49
2od_D2Skin;74;11,26;12,41;-3,01;71,52;17,33;-71,29;90;0;90
2od_E1EON;74;-24,36;39,39;2,33;-75,18;-8,24;-58,72;87,99;14,92;104,78
2od_E1Skin;74;-17,66;7,41;7,35;-24,66;-49,88;-26,19;170,71;87,57;81,03
2od_E2EON;74;-11,07;36,72;14,37;-71,3;-15,14;-59,69;112,83;49,29;49,37
2od_E2Skin;74;-4,4;21,89;12,88;-70,12;-16,49;-44,89;80,04;43,43;48,29
2od_F1EON;74;20,04;25,93;-12,17;53,39;-21,97;-66,46;86,62;66,19;24,08
2od_F1Skin;74;18,61;21,92;-2,52;53,99;-14;-44,56;90;90;90
2od_F2EON;74;18,12;37,49;-16,92;48,6;16,22;-59,81;123,12;106,58;141,95
2od_F2Skin;74;6,37;20,85;15,51;32,35;-50,95;-37,65;164,82;99,37;78,16
2od_A1EON;75;-44,58;-7,07;9,36;-56,79;52,37;-50,26;156,17;109,03;76,19
2od_A1Skin;75;7,48;17,9;15,04;-41,31;68,92;-46,69;170,69;88,25;80,86
2od_A2EON;75;-35,41;6,05;-4,99;-48,99;31,23;-47,17;134,79;120,89;60,65
2od_A2Skin;75;-19,87;1,48;16,58;-68,13;77,75;-48,61;98,44;71,44;20,52
2od_B1EON;75;9,81;-5,83;22,86;46,08;47,83;-47,66;43,13;132,97;87
2od_B1Skin;75;1,72;29,69;5,65;54,69;116,5;-77,28;68,54;156,11;79,99
2od_B2EON;75;15,36;9,71;3,27;27,99;60,14;-51,95;33,57;123,57;89,91
2od_B2Skin;75;1,06;5,72;6,71;43,24;75,12;-55,26;78,43;19,96;106,04
2od_C1EON;75;-28,91;5,38;-16,37;-59,93;-1,27;-57,86;54,67;143,93;83,65
2od_C1Skin;75;-21,72;-5,09;-5,47;-69,79;8,53;-47,22;170,62;86,44;81,33
2od_C2EON;75;-23,02;17,86;-4,9;-83;-3,21;-68,1;9,79;89,35;99,77
2od_C2Skin;75;-14,11;3,3;0,49;-29,69;15,4;-25,44;142;123,42;74,03
2od_D1EON;75;27,54;22,48;3,15;56,6;22,91;-62,88;98,36;162,15;74,34
2od_D1Skin;75;0,53;10,37;11,88;47,31;25,61;-36,91;90;90;90
2od_D2EON;75;13,06;25,79;2,65;52,53;9,23;-62,85;121,85;142,82;72,87
2od_D2Skin;75;11,26;12,41;-3,01;71,52;17,33;-71,29;48,35;137,99;85,46
2od_E1EON;75;-23,92;40,56;1,96;-74,75;-7,07;-59,09;70,45;26,2;106,74
2od_E1Skin;75;-18,81;7,46;7,53;-25,81;-49,83;-26,01;170,71;87,57;81,03
2od_E2EON;75;-12,21;37,7;14,31;-72,43;-14,15;-59,75;156,09;66,29;87,08
2od_E2Skin;75;-1,69;24,41;14,91;-67,4;-13,97;-42,87;50,03;53,32;61,31
2od_F1EON;75;19,25;27,8;-8,33;52,6;-20,1;-62,62;98,14;63,74;27,68
2od_F1Skin;75;18,61;21,92;-2,52;53,99;-14;-44,56;90;90;90
2od_F2EON;75;16,34;36,41;-19,47;46,82;15,13;-62,36;122,63;109,28;140,79
2od_F2Skin;75;6,37;20,85;15,51;32,35;-50,95;-37,65;164,83;99,37;78,16
2od_A1EON;76;-46,41;-8,32;9,99;-58,61;51,12;-49,63;133,99;135,2;83,13
2od_A1Skin;76;7,25;17,9;15,08;-41,54;68,93;-46,65;107,93;155,16;73,38
2od_A2EON;76;-36,04;4,47;-3,43;-49,63;29,65;-45,61;123,64;130,26;58,33
2od_A2Skin;76;-19,87;1,48;16,58;-68,13;77,75;-48,61;90;90;90
2od_B1EON;76;9,47;-5,51;22,83;45,74;48,15;-47,68;74,52;22,88;106,42
2od_B1Skin;76;2,45;28,34;5,88;55,42;115,15;-77,05;61,8;150,39;81,71
2od_B2EON;76;16,14;8,67;3,4;28,76;59,1;-51,82;63,72;108,11;32,76
2od_B2Skin;76;-0,15;7,44;6,48;42,02;76,83;-55,5;100,61;80,13;14,57
2od_C1EON;76;-28,37;4,43;-16,22;-59,39;-2,21;-57,71;66,6;106,38;29,15
2od_C1Skin;76;-22,21;-5,06;-5,4;-70,27;8,56;-47,14;71,89;158,71;79,19
2od_C2EON;76;-21,52;15,73;-4,6;-81,5;-5,34;-67,81;58,54;147,48;82,58
2od_C2Skin;76;-15,34;2,44;0,92;-30,91;14,54;-25,01;142;123,42;74,03
2od_D1EON;76;27,54;22,48;3,15;56,6;22,91;-62,88;73,86;160,14;78,73
2od_D1Skin;76;0,53;10,37;11,88;47,31;25,61;-36,91;152,2;113,16;75,47
2od_D2EON;76;12,67;25,33;2,83;52,15;8,77;-62,67;128,06;136,97;72,98
2od_D2Skin;76;13,21;10,23;-2,78;73,47;15,15;-71,06;48,35;137,99;85,46
2od_E1EON;76;-23,92;40,56;1,96;-74,75;-7,07;-59,09;110,69;71,87;151,92
2od_E1Skin;76;-18,81;7,46;7,53;-25,81;-49,83;-26,01;170,71;87,58;81,03
2od_E2EON;76;-13,29;37,69;14,49;-73,51;-14,16;-59,56;165,59;76,98;83,94
2od_E2Skin;76;-1,69;24,41;14,91;-67,4;-13,97;-42,87;136,64;128,69;73,5
2od_F1EON;76;19,44;27,83;-8,37;52,78;-20,07;-62,66;17,4;106,62;95,03
2od_F1Skin;76;18,61;21,92;-2,52;53,99;-14;-44,56;90;90;90
2od_F2EON;76;16,91;36,75;-18,66;47,39;15,47;-61,55;76,33;66,38;27,73
2od_F2Skin;76;6,12;20,81;15,56;32,1;-50,99;-37,6;164,83;99,37;78,16
2od_A1EON;77;-48,6;-11,18;10,05;-60,81;48,26;-49,57;127,51;142,48;89,01
2od_A1Skin;77;6,64;15,42;15,82;-42,15;66,45;-45,9;103,26;158,82;73,79
2od_A2EON;77;-37,6;3,5;-2,91;-51,18;28,68;-45,1;167,95;95,16;79,13
2od_A2Skin;77;-19,87;1,48;16,58;-68,13;77,75;-48,61;90;90;90
2od_B1EON;77;10,34;-3,99;22,29;46,62;49,67;-48,22;61,61;34;107,11
2od_B1Skin;77;2,45;28,34;5,88;55,42;115,15;-77,05;118,21;29,61;98,3
2od_B2EON;77;16,47;8,93;5,37;29,09;59,36;-49,85;39,1;121,56;110,61
2od_B2Skin;77;0,28;6,45;10,84;42,45;75,85;-51,13;100,71;99,61;14,46
2od_C1EON;77;-27,48;4,36;-13,21;-58,5;-2,29;-54,7;89,98;106,63;16,62
2od_C1Skin;77;-19,88;-10,6;-4,36;-67,95;3,01;-46,11;78,72;163,16;77,66
2od_C2EON;77;-22,23;16,57;-4,7;-82,21;-4,49;-67,91;127,92;95,46;141,56
2od_C2Skin;77;-15,34;2,44;0,92;-30,91;14,54;-25,01;90;90;90
2od_D1EON;77;27,9;21,25;3,4;56,97;21,68;-62,63;123,66;141,13;72,88
2od_D1Skin;77;-5,77;7,57;13,67;41,01;22,81;-35,12;136,3;113,65;55,77
2od_D2EON;77;12,67;25,33;2,83;52,15;8,77;-62,67;161,17;71,76;85,45
2od_D2Skin;77;12,21;11,36;-2,9;72,46;16,28;-71,18;131,66;42,02;94,54
2od_E1EON;77;-25,64;42,07;-2,33;-76,46;-5,56;-63,38;110,69;71,87;151,92
2od_E1Skin;77;-19,67;7,5;7,67;-26,67;-49,8;-25,87;170,71;87,58;81,03
2od_E2EON;77;-13,85;38,08;14,49;-74,07;-13,77;-59,57;145,05;55,05;90,52
2od_E2Skin;77;-2,89;23,38;15,38;-68,6;-15;-42,4;136,64;128,69;73,5
2od_F1EON;77;20,49;27,43;-8,45;53,84;-20,47;-62,74;79,34;86,83;11,14
2od_F1Skin;77;18,61;21,92;-2,52;53,99;-14;-44,56;95,91;163,51;74,66
2od_F2EON;77;17,31;38,04;-15,87;47,79;16,76;-58,76;82,65;65,49;25,73
2od_F2Skin;77;6,12;20,81;15,56;32,1;-50,99;-37,6;164,82;99,37;78,16
2od_A1EON;78;-48,6;-11,18;10,05;-60,81;48,26;-49,57;111,85;151,85;73,13
2od_A1Skin;78;6,64;15,42;15,82;-42,15;66,45;-45,9;88,31;165,73;75,83
2od_A2EON;78;-38,03;4,29;-3,04;-51,62;29,47;-45,23;156,21;66,41;87,05
2od_A2Skin;78;-19,87;1,48;16,58;-68,13;77,75;-48,61;42,54;132,41;87,18
2od_B1EON;78;10,34;-3,99;22,29;46,62;49,67;-48,22;65,78;96,62;25,22
2od_B1Skin;78;1,76;29,62;5,66;54,73;116,43;-77,27;118,21;29,61;98,3
2od_B2EON;78;18,42;7,13;2,37;31,04;57,56;-52,85;60,88;116,71;138,52
2od_B2Skin;78;-1,02;6,66;11,01;41,16;76,05;-50,96;168,45;81,02;82,8
2od_C1EON;78;-28,37;3,42;-12,82;-59,39;-3,23;-54,31;111,85;157,75;85,99
2od_C1Skin;78;-21,09;-10,52;-4,18;-69,16;3,1;-45,92;167,09;96,42;78,84
2od_C2EON;78;-24,34;15,29;-8,2;-84,32;-5,77;-71,4;119,51;107,43;144,8
2od_C2Skin;78;-15,34;2,44;0,92;-30,91;14,54;-25,01;58,46;88,54;31,59
2od_D1EON;78;26,82;21,47;3,53;55,88;21,9;-62,5;106,14;19,87;101,28
2od_D1Skin;78;-3,96;7,88;15,37;42,82;23,12;-33,41;43,71;82,88;47,18
2od_D2EON;78;11,62;25,68;2,92;51,09;9,12;-62,58;131,78;133,41;73,15
2od_D2Skin;78;12,21;11,36;-2,9;72,46;16,28;-71,18;48,35;137,99;85,46
2od_E1EON;78;-25,64;42,07;-2,33;-76,46;-5,56;-63,38;90;90;90
2od_E1Skin;78;-19,67;7,5;7,67;-26,67;-49,8;-25,87;90;90;90
2od_E2EON;78;-13,85;38,08;14,49;-74,07;-13,77;-59,57;93,24;14,29;103,91
2od_E2Skin;78;-2,89;23,38;15,38;-68,6;-15;-42,4;90;90;90
2od_F1EON;78;20;28;-5,37;53,35;-19,9;-59,66;105,17;102,28;19,7
2od_F1Skin;78;18,39;19,85;-1,95;53,77;-16,07;-43,99;95,91;163,51;74,66
2od_F2EON;78;17,31;38,04;-15,87;47,79;16,76;-58,76;96,94;14,99;103,22
2od_F2Skin;78;5,88;20,77;15,62;31,86;-51,03;-37,54;164,82;99,37;78,16
2od_A1EON;79;-50,18;-14,91;11,28;-62,38;44,53;-48,34;153,72;100,54;113,79
2od_A1Skin;79;6,65;15,19;15,88;-42,15;66,22;-45,85;168,6;81,27;82,73
2od_A2EON;79;-39,38;4,27;-2,81;-52,96;29,45;-45;170,22;90,65;80,24
2od_A2Skin;79;-14,64;-3,31;16,93;-62,9;72,97;-48,26;71,33;159,93;97,11
2od_B1EON;79;11,7;-4,37;25,3;47,98;49,29;-45,22;71,36;108,28;26,6
2od_B1Skin;79;1,76;29,62;5,66;54,73;116,43;-77,27;90;90;90
2od_B2EON;79;18,42;7,13;2,37;31,04;57,56;-52,85;93,99;14,36;103,77
2od_B2Skin;79;-1,02;6,66;11,01;41,16;76,05;-50,96;0;90;90
2od_C1EON;79;-29,16;0,17;-12,89;-60,18;-6,48;-54,39;103,73;166,22;91,28
2od_C1Skin;79;-22,54;-10,91;-3,83;-70,61;2,71;-45,58;166,34;97,44;78,6
2od_C2EON;79;-24,34;15,29;-8,2;-84,32;-5,77;-71,4;90;90;90
2od_C2Skin;79;-13,61;2,53;3,74;-29,18;14,63;-22,19;58,46;88,54;31,59
2od_D1EON;79;27,8;21,58;3,33;56,87;22,01;-62,7;31,91;121,9;90,42
2od_D1Skin;79;-3,96;7,88;15,37;42,82;23,12;-33,41;92,2;14,27;104,09
2od_D2EON;79;11,64;24,27;3,28;51,12;7,71;-62,22;85,26;165,54;76,37
2od_D2Skin;79;12,3;11,25;-2,89;72,55;16,17;-71,17;90;90;90
2od_E1EON;79;-25,64;42,07;-2,33;-76,46;-5,56;-63,38;108,18;21,34;100,8
2od_E1Skin;79;-19,67;7,5;7,67;-26,67;-49,8;-25,87;90;90;90
2od_E2EON;79;-13,93;39,48;14,14;-74,15;-12,38;-59,92;131,78;42,13;94,51
2od_E2Skin;79;-2,89;23,38;15,38;-68,6;-15;-42,4;90;90;90
2od_F1EON;79;19,52;26,64;-4,94;52,86;-21,27;-59,23;76,03;124,74;38,23
2od_F1Skin;79;18,39;19,85;-1,95;53,77;-16,07;-43,99;90;90;90
2od_F2EON;79;17,27;38,32;-15,94;47,75;17,05;-58,83;101,57;160,04;73,96
2od_F2Skin;79;5,88;20,77;15,62;31,86;-51,03;-37,54;90;90;90
2od_A1EON;80;-51,72;-11,81;8,65;-63,92;47,63;-50,97;110,74;44,53;127,25
2od_A1Skin;80;4,8;15,7;16,06;-43,99;66,73;-45,67;162,37;73,12;85,05
2od_A2EON;80;-38,42;4,28;-2,98;-52;29,47;-45,16;106,73;20,28;101,14
2od_A2Skin;80;-17,72;-4,82;15,75;-65,98;71,46;-49,44;132,92;136,51;95,81
2od_B1EON;80;11,5;-5,13;25,53;47,77;48,54;-44,99;69,82;157,13;79,68
2od_B1Skin;80;1,76;29,62;5,66;54,73;116,43;-77,27;90;90;90
2od_B2EON;80;18,33;8,4;2,06;30,95;58,83;-53,16;93,99;14,36;103,77
2od_B2Skin;80;-1,02;6,66;11,01;41,16;76,05;-50,96;90;90;90
2od_C1EON;80;-29,02;0,74;-12,88;-60,04;-5,91;-54,37;154,85;64,99;87,48
2od_C1Skin;80;-23,5;-10,84;-3,69;-71,57;2,78;-45,43;170,56;86,1;81,42
2od_C2EON;80;-24,34;15,29;-8,2;-84,32;-5,77;-71,4;60,48;72,58;35,21
2od_C2Skin;80;-13,61;2,53;3,74;-29,18;14,63;-22,19;164,39;96,92;76,07
2od_D1EON;80;28,28;20,55;3,51;57,35;20,99;-62,51;83,33;165,1;76,73
2od_D1Skin;80;-4,03;9,62;14,94;42,76;24,86;-33,85;92,2;14,27;104,09
2od_D2EON;80;12;21,2;4,01;51,48;4,64;-61,49;64,45;136,94;58,04
2od_D2Skin;80;12,21;11,36;-2,9;72,46;16,28;-71,18;131,66;42,02;94,54
2od_E1EON;80;-26,63;45,02;-2,92;-77,45;-2,62;-63,97;108,18;21,34;100,8
2od_E1Skin;80;-19,67;7,5;7,67;-26,67;-49,8;-25,87;90;90;90
2od_E2EON;80;-16,15;40,65;14,22;-76,38;-11,2;-59,84;139,01;49,11;92,36
2od_E2Skin;80;-2,89;23,38;15,38;-68,6;-15;-42,4;90;90;90
2od_F1EON;80;21,12;25,37;-1,74;54,46;-22,54;-56,03;70,71;110,76;28,99
2od_F1Skin;80;18,39;19,85;-1,95;53,77;-16,07;-43,99;90;90;90
2od_F2EON;80;16,92;36,23;-15,34;47,4;14,95;-58,23;94,94;163,98;74,79
2od_F2Skin;80;5,88;20,77;15,62;31,86;-51,03;-37,54;90;90;90
2od_A1EON;81;-51,72;-11,81;8,65;-63,92;47,63;-50,97;90;90;90
2od_A1Skin;81;2,49;16,46;16,25;-46,3;67,49;-45,47;150,85;60,88;88,73
2od_A2EON;81;-39,67;5,23;-3,01;-53,26;30,41;-45,2;151,92;72,91;111,57
2od_A2Skin;81;-18,17;-7,07;16,4;-66,43;69,21;-48,79;74,07;160,28;78,68
2od_B1EON;81;11,92;-4,96;25,41;48,2;48,71;-45,1;10,65;87,26;100,29
2od_B1Skin;81;1,76;29,62;5,66;54,73;116,43;-77,27;15,8;79,88;102,01
2od_B2EON;81;18,34;8,26;2,09;30,96;58,69;-53,13;71,55;118,83;35,23
2od_B2Skin;81;-1,02;6,66;11,01;41,16;76,05;-50,96;90;90;90
2od_C1EON;81;-30,64;0,86;-12,82;-61,66;-5,79;-54,32;175,04;85,49;87,94
2od_C1Skin;81;-23,5;-10,84;-3,69;-71,57;2,78;-45,43;90;90;90
2od_C2EON;81;-23,8;15,62;-7,31;-83,78;-5,45;-70,52;119,56;30,81;97,94
2od_C2Skin;81;-13,61;2,53;3,74;-29,18;14,63;-22,19;90;90;90
2od_D1EON;81;28,2;18,29;4,11;57,26;18,73;-61,92;92,08;165,06;75,21
2od_D1Skin;81;-4,03;9,62;14,94;42,76;24,86;-33,85;11,07;98,15;97,44
2od_D2EON;81;13,82;20,57;5,96;53,3;4,01;-59,54;60,28;106,18;34,66
2od_D2Skin;81;12,21;11,36;-2,9;72,46;16,28;-71,18;97,18;91,5;7,34
2od_E1EON;81;-26,63;45,02;-2,92;-77,45;-2,62;-63,97;64,76;65,63;36,39
2od_E1Skin;81;-19,67;7,5;7,67;-26,67;-49,8;-25,87;90;90;90
2od_E2EON;81;-17,34;42,44;13,95;-77,56;-9,42;-60,1;123,31;34,2;96,92
2od_E2Skin;81;-2,89;23,38;15,38;-68,6;-15;-42,4;90;90;90
2od_F1EON;81;20,75;25,31;-1,67;54,1;-22,59;-55,96;165,66;98,32;78,4
2od_F1Skin;81;18,39;19,85;-1,95;53,77;-16,07;-43,99;14,57;103,22;96,01
2od_F2EON;81;16,95;34,77;-14,97;47,43;13,49;-57,86;81,69;111,64;23,33
2od_F2Skin;81;5,88;20,77;15,62;31,86;-51,03;-37,54;90;90;90
2od_A1EON;82;-51,72;-11,81;8,65;-63,92;47,63;-50,97;90;90;90
2od_A1Skin;82;1,78;17,39;16,13;-47,02;68,42;-45,59;170,69;88,24;80,86
2od_A2EON;82;-44,69;6,38;-5,59;-58,28;31,56;-47,78;105,89;34,02;119,21
2od_A2Skin;82;-17,04;-7,16;16,23;-65,3;69,11;-48,95;36,55;79,87;55,32
2od_B1EON;82;12,24;-5,09;25,39;48,51;48,57;-45,12;19,03;108,46;94,49
2od_B1Skin;82;4;30,03;5,18;56,97;116,84;-77,75;125,21;71,91;40,91
